PolicyNumber,Customer_Key__c,Identification_Name,Identification_Type
8114,CUST-INS-005543,Bancassurance_Key,Custom
14811,CUST-INS-005544,Bancassurance_Key,Custom
8128,CUST-INS-005545,Bancassurance_Key,Custom
13027,CUST-INS-005546,Bancassurance_Key,Custom
11992,CUST-INS-005547,Bancassurance_Key,Custom
3371,CUST-INS-005548,Bancassurance_Key,Custom
14501,CUST-INS-005549,Bancassurance_Key,Custom
6661,CUST-INS-005550,Bancassurance_Key,Custom
14217,CUST-INS-005551,Bancassurance_Key,Custom
10467,CUST-INS-005552,Bancassurance_Key,Custom
14835,CUST-INS-005553,Bancassurance_Key,Custom
9559,CUST-INS-005554,Bancassurance_Key,Custom
11460,CUST-INS-005555,Bancassurance_Key,Custom
14979,CUST-INS-005556,Bancassurance_Key,Custom
9113,CUST-INS-005557,Bancassurance_Key,Custom
11797,CUST-INS-005558,Bancassurance_Key,Custom
9226,CUST-INS-005559,Bancassurance_Key,Custom
665,CUST-INS-005560,Bancassurance_Key,Custom
10629,CUST-INS-005561,Bancassurance_Key,Custom
9217,CUST-INS-005562,Bancassurance_Key,Custom
14048,CUST-INS-005563,Bancassurance_Key,Custom
1737,CUST-INS-005564,Bancassurance_Key,Custom
5260,CUST-INS-005565,Bancassurance_Key,Custom
8485,CUST-INS-005566,Bancassurance_Key,Custom
3348,CUST-INS-005567,Bancassurance_Key,Custom
1569,CUST-INS-005568,Bancassurance_Key,Custom
463,CUST-INS-005569,Bancassurance_Key,Custom
744,CUST-INS-005570,Bancassurance_Key,Custom
223,CUST-INS-005571,Bancassurance_Key,Custom
13264,CUST-INS-005572,Bancassurance_Key,Custom
3995,CUST-INS-005573,Bancassurance_Key,Custom
1980,CUST-INS-005574,Bancassurance_Key,Custom
8130,CUST-INS-005575,Bancassurance_Key,Custom
626,CUST-INS-005576,Bancassurance_Key,Custom
10950,CUST-INS-005577,Bancassurance_Key,Custom
9404,CUST-INS-005578,Bancassurance_Key,Custom
9045,CUST-INS-005579,Bancassurance_Key,Custom
12700,CUST-INS-005580,Bancassurance_Key,Custom
345,CUST-INS-005581,Bancassurance_Key,Custom
5495,CUST-INS-005582,Bancassurance_Key,Custom
12720,CUST-INS-005583,Bancassurance_Key,Custom
9905,CUST-INS-005584,Bancassurance_Key,Custom
1005,CUST-INS-005585,Bancassurance_Key,Custom
4450,CUST-INS-005586,Bancassurance_Key,Custom
2281,CUST-INS-005587,Bancassurance_Key,Custom
457,CUST-INS-005588,Bancassurance_Key,Custom
12366,CUST-INS-005589,Bancassurance_Key,Custom
9469,CUST-INS-005590,Bancassurance_Key,Custom
4336,CUST-INS-005591,Bancassurance_Key,Custom
2622,CUST-INS-005592,Bancassurance_Key,Custom
874,CUST-INS-005593,Bancassurance_Key,Custom
10815,CUST-INS-005594,Bancassurance_Key,Custom
14661,CUST-INS-005595,Bancassurance_Key,Custom
15181,CUST-INS-005596,Bancassurance_Key,Custom
9072,CUST-INS-005597,Bancassurance_Key,Custom
14859,CUST-INS-005598,Bancassurance_Key,Custom
5115,CUST-INS-005599,Bancassurance_Key,Custom
12065,CUST-INS-005600,Bancassurance_Key,Custom
5213,CUST-INS-005601,Bancassurance_Key,Custom
10468,CUST-INS-005602,Bancassurance_Key,Custom
1761,CUST-INS-005603,Bancassurance_Key,Custom
843,CUST-INS-005604,Bancassurance_Key,Custom
13561,CUST-INS-005605,Bancassurance_Key,Custom
13097,CUST-INS-005606,Bancassurance_Key,Custom
8958,CUST-INS-005607,Bancassurance_Key,Custom
5200,CUST-INS-005608,Bancassurance_Key,Custom
4804,CUST-INS-005609,Bancassurance_Key,Custom
2903,CUST-INS-005610,Bancassurance_Key,Custom
10276,CUST-INS-005611,Bancassurance_Key,Custom
14562,CUST-INS-005612,Bancassurance_Key,Custom
15076,CUST-INS-005613,Bancassurance_Key,Custom
10931,CUST-INS-005614,Bancassurance_Key,Custom
6530,CUST-INS-005615,Bancassurance_Key,Custom
8745,CUST-INS-005616,Bancassurance_Key,Custom
6848,CUST-INS-005617,Bancassurance_Key,Custom
11821,CUST-INS-005618,Bancassurance_Key,Custom
8484,CUST-INS-005619,Bancassurance_Key,Custom
3432,CUST-INS-005620,Bancassurance_Key,Custom
14547,CUST-INS-005621,Bancassurance_Key,Custom
9295,CUST-INS-005622,Bancassurance_Key,Custom
13446,CUST-INS-005623,Bancassurance_Key,Custom
6292,CUST-INS-005624,Bancassurance_Key,Custom
12405,CUST-INS-005625,Bancassurance_Key,Custom
12516,CUST-INS-005626,Bancassurance_Key,Custom
4726,CUST-INS-005627,Bancassurance_Key,Custom
1470,CUST-INS-005628,Bancassurance_Key,Custom
5131,CUST-INS-005629,Bancassurance_Key,Custom
8409,CUST-INS-005630,Bancassurance_Key,Custom
8864,CUST-INS-005631,Bancassurance_Key,Custom
7196,CUST-INS-005632,Bancassurance_Key,Custom
6367,CUST-INS-005633,Bancassurance_Key,Custom
9386,CUST-INS-005634,Bancassurance_Key,Custom
10363,CUST-INS-005635,Bancassurance_Key,Custom
13810,CUST-INS-005636,Bancassurance_Key,Custom
369,CUST-INS-005637,Bancassurance_Key,Custom
12936,CUST-INS-005638,Bancassurance_Key,Custom
3594,CUST-INS-005639,Bancassurance_Key,Custom
1416,CUST-INS-005640,Bancassurance_Key,Custom
7999,CUST-INS-005641,Bancassurance_Key,Custom
13788,CUST-INS-005642,Bancassurance_Key,Custom
15292,CUST-INS-005643,Bancassurance_Key,Custom
14269,CUST-INS-005644,Bancassurance_Key,Custom
8381,CUST-INS-005645,Bancassurance_Key,Custom
10255,CUST-INS-005646,Bancassurance_Key,Custom
10000,CUST-INS-005647,Bancassurance_Key,Custom
2826,CUST-INS-005648,Bancassurance_Key,Custom
14755,CUST-INS-005649,Bancassurance_Key,Custom
1722,CUST-INS-005650,Bancassurance_Key,Custom
13616,CUST-INS-005651,Bancassurance_Key,Custom
5325,CUST-INS-005652,Bancassurance_Key,Custom
4061,CUST-INS-005653,Bancassurance_Key,Custom
14866,CUST-INS-005654,Bancassurance_Key,Custom
1825,CUST-INS-005655,Bancassurance_Key,Custom
10836,CUST-INS-005656,Bancassurance_Key,Custom
10826,CUST-INS-005657,Bancassurance_Key,Custom
13106,CUST-INS-005658,Bancassurance_Key,Custom
12126,CUST-INS-005659,Bancassurance_Key,Custom
9661,CUST-INS-005660,Bancassurance_Key,Custom
3233,CUST-INS-005661,Bancassurance_Key,Custom
1919,CUST-INS-005662,Bancassurance_Key,Custom
6868,CUST-INS-005663,Bancassurance_Key,Custom
1570,CUST-INS-005664,Bancassurance_Key,Custom
1832,CUST-INS-005665,Bancassurance_Key,Custom
348,CUST-INS-005666,Bancassurance_Key,Custom
1243,CUST-INS-005667,Bancassurance_Key,Custom
8169,CUST-INS-005668,Bancassurance_Key,Custom
7720,CUST-INS-005669,Bancassurance_Key,Custom
11618,CUST-INS-005670,Bancassurance_Key,Custom
12051,CUST-INS-005671,Bancassurance_Key,Custom
6181,CUST-INS-005672,Bancassurance_Key,Custom
8036,CUST-INS-005673,Bancassurance_Key,Custom
10200,CUST-INS-005674,Bancassurance_Key,Custom
12239,CUST-INS-005675,Bancassurance_Key,Custom
13465,CUST-INS-005676,Bancassurance_Key,Custom
8284,CUST-INS-005677,Bancassurance_Key,Custom
6923,CUST-INS-005678,Bancassurance_Key,Custom
11885,CUST-INS-005679,Bancassurance_Key,Custom
7966,CUST-INS-005680,Bancassurance_Key,Custom
11621,CUST-INS-005681,Bancassurance_Key,Custom
7600,CUST-INS-005682,Bancassurance_Key,Custom
12803,CUST-INS-005683,Bancassurance_Key,Custom
6881,CUST-INS-005684,Bancassurance_Key,Custom
15300,CUST-INS-005685,Bancassurance_Key,Custom
13731,CUST-INS-005686,Bancassurance_Key,Custom
13999,CUST-INS-005687,Bancassurance_Key,Custom
10905,CUST-INS-005688,Bancassurance_Key,Custom
13454,CUST-INS-005689,Bancassurance_Key,Custom
1223,CUST-INS-005690,Bancassurance_Key,Custom
6850,CUST-INS-005691,Bancassurance_Key,Custom
2135,CUST-INS-005692,Bancassurance_Key,Custom
14762,CUST-INS-005693,Bancassurance_Key,Custom
8367,CUST-INS-005694,Bancassurance_Key,Custom
7086,CUST-INS-005695,Bancassurance_Key,Custom
7133,CUST-INS-005696,Bancassurance_Key,Custom
12453,CUST-INS-005697,Bancassurance_Key,Custom
510,CUST-INS-005698,Bancassurance_Key,Custom
10748,CUST-INS-005699,Bancassurance_Key,Custom
3987,CUST-INS-005700,Bancassurance_Key,Custom
749,CUST-INS-005701,Bancassurance_Key,Custom
5247,CUST-INS-005702,Bancassurance_Key,Custom
1260,CUST-INS-005703,Bancassurance_Key,Custom
4719,CUST-INS-005704,Bancassurance_Key,Custom
1889,CUST-INS-005705,Bancassurance_Key,Custom
11892,CUST-INS-005706,Bancassurance_Key,Custom
712,CUST-INS-005707,Bancassurance_Key,Custom
13539,CUST-INS-005708,Bancassurance_Key,Custom
14094,CUST-INS-005709,Bancassurance_Key,Custom
8248,CUST-INS-005710,Bancassurance_Key,Custom
5834,CUST-INS-005711,Bancassurance_Key,Custom
9533,CUST-INS-005712,Bancassurance_Key,Custom
13531,CUST-INS-005713,Bancassurance_Key,Custom
8002,CUST-INS-005714,Bancassurance_Key,Custom
4809,CUST-INS-005715,Bancassurance_Key,Custom
3330,CUST-INS-005716,Bancassurance_Key,Custom
3294,CUST-INS-005717,Bancassurance_Key,Custom
8730,CUST-INS-005718,Bancassurance_Key,Custom
12141,CUST-INS-005719,Bancassurance_Key,Custom
6394,CUST-INS-005720,Bancassurance_Key,Custom
10065,CUST-INS-005721,Bancassurance_Key,Custom
6445,CUST-INS-005722,Bancassurance_Key,Custom
15288,CUST-INS-005723,Bancassurance_Key,Custom
10330,CUST-INS-005724,Bancassurance_Key,Custom
4866,CUST-INS-005725,Bancassurance_Key,Custom
5552,CUST-INS-005726,Bancassurance_Key,Custom
9513,CUST-INS-005727,Bancassurance_Key,Custom
8401,CUST-INS-005728,Bancassurance_Key,Custom
105,CUST-INS-005729,Bancassurance_Key,Custom
7143,CUST-INS-005730,Bancassurance_Key,Custom
1795,CUST-INS-005731,Bancassurance_Key,Custom
10759,CUST-INS-005732,Bancassurance_Key,Custom
14673,CUST-INS-005733,Bancassurance_Key,Custom
2387,CUST-INS-005734,Bancassurance_Key,Custom
6801,CUST-INS-005735,Bancassurance_Key,Custom
4848,CUST-INS-005736,Bancassurance_Key,Custom
7040,CUST-INS-005737,Bancassurance_Key,Custom
5838,CUST-INS-005738,Bancassurance_Key,Custom
8486,CUST-INS-005739,Bancassurance_Key,Custom
1659,CUST-INS-005740,Bancassurance_Key,Custom
213,CUST-INS-005741,Bancassurance_Key,Custom
9566,CUST-INS-005742,Bancassurance_Key,Custom
5887,CUST-INS-005743,Bancassurance_Key,Custom
4420,CUST-INS-005744,Bancassurance_Key,Custom
14551,CUST-INS-005745,Bancassurance_Key,Custom
5194,CUST-INS-005746,Bancassurance_Key,Custom
5736,CUST-INS-005747,Bancassurance_Key,Custom
1360,CUST-INS-005748,Bancassurance_Key,Custom
335,CUST-INS-005749,Bancassurance_Key,Custom
2167,CUST-INS-005750,Bancassurance_Key,Custom
3111,CUST-INS-005751,Bancassurance_Key,Custom
5710,CUST-INS-005752,Bancassurance_Key,Custom
10280,CUST-INS-005753,Bancassurance_Key,Custom
793,CUST-INS-005754,Bancassurance_Key,Custom
234,CUST-INS-005755,Bancassurance_Key,Custom
8760,CUST-INS-005756,Bancassurance_Key,Custom
14975,CUST-INS-005757,Bancassurance_Key,Custom
1065,CUST-INS-005758,Bancassurance_Key,Custom
210,CUST-INS-005759,Bancassurance_Key,Custom
11764,CUST-INS-005760,Bancassurance_Key,Custom
11125,CUST-INS-005761,Bancassurance_Key,Custom
9914,CUST-INS-005762,Bancassurance_Key,Custom
9797,CUST-INS-005763,Bancassurance_Key,Custom
4499,CUST-INS-005764,Bancassurance_Key,Custom
11090,CUST-INS-005765,Bancassurance_Key,Custom
12009,CUST-INS-005766,Bancassurance_Key,Custom
2414,CUST-INS-005767,Bancassurance_Key,Custom
9870,CUST-INS-005768,Bancassurance_Key,Custom
13144,CUST-INS-005769,Bancassurance_Key,Custom
13076,CUST-INS-005770,Bancassurance_Key,Custom
7557,CUST-INS-005771,Bancassurance_Key,Custom
872,CUST-INS-005772,Bancassurance_Key,Custom
1264,CUST-INS-005773,Bancassurance_Key,Custom
1619,CUST-INS-005774,Bancassurance_Key,Custom
13768,CUST-INS-005775,Bancassurance_Key,Custom
4346,CUST-INS-005776,Bancassurance_Key,Custom
10361,CUST-INS-005777,Bancassurance_Key,Custom
2415,CUST-INS-005778,Bancassurance_Key,Custom
9682,CUST-INS-005779,Bancassurance_Key,Custom
13896,CUST-INS-005780,Bancassurance_Key,Custom
9855,CUST-INS-005781,Bancassurance_Key,Custom
1221,CUST-INS-005782,Bancassurance_Key,Custom
6330,CUST-INS-005783,Bancassurance_Key,Custom
1766,CUST-INS-005784,Bancassurance_Key,Custom
6537,CUST-INS-005785,Bancassurance_Key,Custom
12394,CUST-INS-005786,Bancassurance_Key,Custom
13749,CUST-INS-005787,Bancassurance_Key,Custom
2002,CUST-INS-005788,Bancassurance_Key,Custom
5610,CUST-INS-005789,Bancassurance_Key,Custom
15250,CUST-INS-005790,Bancassurance_Key,Custom
4582,CUST-INS-005791,Bancassurance_Key,Custom
11232,CUST-INS-005792,Bancassurance_Key,Custom
1486,CUST-INS-005793,Bancassurance_Key,Custom
3583,CUST-INS-005794,Bancassurance_Key,Custom
2524,CUST-INS-005795,Bancassurance_Key,Custom
5991,CUST-INS-005796,Bancassurance_Key,Custom
8658,CUST-INS-005797,Bancassurance_Key,Custom
13540,CUST-INS-005798,Bancassurance_Key,Custom
7421,CUST-INS-005799,Bancassurance_Key,Custom
3079,CUST-INS-005800,Bancassurance_Key,Custom
4834,CUST-INS-005801,Bancassurance_Key,Custom
7022,CUST-INS-005802,Bancassurance_Key,Custom
1306,CUST-INS-005803,Bancassurance_Key,Custom
4783,CUST-INS-005804,Bancassurance_Key,Custom
6207,CUST-INS-005805,Bancassurance_Key,Custom
8494,CUST-INS-005806,Bancassurance_Key,Custom
4382,CUST-INS-005807,Bancassurance_Key,Custom
11757,CUST-INS-005808,Bancassurance_Key,Custom
10943,CUST-INS-005809,Bancassurance_Key,Custom
11820,CUST-INS-005810,Bancassurance_Key,Custom
6244,CUST-INS-005811,Bancassurance_Key,Custom
11632,CUST-INS-005812,Bancassurance_Key,Custom
2166,CUST-INS-005813,Bancassurance_Key,Custom
618,CUST-INS-005814,Bancassurance_Key,Custom
14959,CUST-INS-005815,Bancassurance_Key,Custom
7699,CUST-INS-005816,Bancassurance_Key,Custom
11481,CUST-INS-005817,Bancassurance_Key,Custom
8763,CUST-INS-005818,Bancassurance_Key,Custom
10531,CUST-INS-005819,Bancassurance_Key,Custom
9354,CUST-INS-005820,Bancassurance_Key,Custom
14632,CUST-INS-005821,Bancassurance_Key,Custom
2164,CUST-INS-005822,Bancassurance_Key,Custom
4771,CUST-INS-005823,Bancassurance_Key,Custom
10428,CUST-INS-005824,Bancassurance_Key,Custom
15114,CUST-INS-005825,Bancassurance_Key,Custom
2005,CUST-INS-005826,Bancassurance_Key,Custom
15144,CUST-INS-005827,Bancassurance_Key,Custom
14745,CUST-INS-005828,Bancassurance_Key,Custom
3048,CUST-INS-005829,Bancassurance_Key,Custom
8205,CUST-INS-005830,Bancassurance_Key,Custom
13680,CUST-INS-005831,Bancassurance_Key,Custom
12003,CUST-INS-005832,Bancassurance_Key,Custom
9692,CUST-INS-005833,Bancassurance_Key,Custom
11076,CUST-INS-005834,Bancassurance_Key,Custom
11855,CUST-INS-005835,Bancassurance_Key,Custom
9376,CUST-INS-005836,Bancassurance_Key,Custom
3096,CUST-INS-005837,Bancassurance_Key,Custom
7794,CUST-INS-005838,Bancassurance_Key,Custom
3286,CUST-INS-005839,Bancassurance_Key,Custom
10795,CUST-INS-005840,Bancassurance_Key,Custom
9731,CUST-INS-005841,Bancassurance_Key,Custom
7739,CUST-INS-005842,Bancassurance_Key,Custom
1314,CUST-INS-005843,Bancassurance_Key,Custom
7403,CUST-INS-005844,Bancassurance_Key,Custom
7529,CUST-INS-005845,Bancassurance_Key,Custom
8621,CUST-INS-005846,Bancassurance_Key,Custom
2904,CUST-INS-005847,Bancassurance_Key,Custom
8974,CUST-INS-005848,Bancassurance_Key,Custom
3334,CUST-INS-005849,Bancassurance_Key,Custom
11606,CUST-INS-005850,Bancassurance_Key,Custom
3054,CUST-INS-005851,Bancassurance_Key,Custom
11404,CUST-INS-005852,Bancassurance_Key,Custom
5073,CUST-INS-005853,Bancassurance_Key,Custom
8923,CUST-INS-005854,Bancassurance_Key,Custom
10093,CUST-INS-005855,Bancassurance_Key,Custom
12101,CUST-INS-005856,Bancassurance_Key,Custom
2270,CUST-INS-005857,Bancassurance_Key,Custom
2695,CUST-INS-005858,Bancassurance_Key,Custom
8414,CUST-INS-005859,Bancassurance_Key,Custom
7572,CUST-INS-005860,Bancassurance_Key,Custom
10246,CUST-INS-005861,Bancassurance_Key,Custom
9640,CUST-INS-005862,Bancassurance_Key,Custom
13034,CUST-INS-005863,Bancassurance_Key,Custom
13138,CUST-INS-005864,Bancassurance_Key,Custom
10073,CUST-INS-005865,Bancassurance_Key,Custom
8164,CUST-INS-005866,Bancassurance_Key,Custom
8296,CUST-INS-005867,Bancassurance_Key,Custom
4708,CUST-INS-005868,Bancassurance_Key,Custom
13761,CUST-INS-005869,Bancassurance_Key,Custom
2115,CUST-INS-005870,Bancassurance_Key,Custom
14321,CUST-INS-005871,Bancassurance_Key,Custom
7489,CUST-INS-005872,Bancassurance_Key,Custom
1542,CUST-INS-005873,Bancassurance_Key,Custom
6506,CUST-INS-005874,Bancassurance_Key,Custom
2603,CUST-INS-005875,Bancassurance_Key,Custom
13243,CUST-INS-005876,Bancassurance_Key,Custom
4608,CUST-INS-005877,Bancassurance_Key,Custom
10741,CUST-INS-005878,Bancassurance_Key,Custom
10116,CUST-INS-005879,Bancassurance_Key,Custom
11118,CUST-INS-005880,Bancassurance_Key,Custom
4757,CUST-INS-005881,Bancassurance_Key,Custom
6663,CUST-INS-005882,Bancassurance_Key,Custom
5539,CUST-INS-005883,Bancassurance_Key,Custom
8638,CUST-INS-005884,Bancassurance_Key,Custom
521,CUST-INS-005885,Bancassurance_Key,Custom
14181,CUST-INS-005886,Bancassurance_Key,Custom
7581,CUST-INS-005887,Bancassurance_Key,Custom
9694,CUST-INS-005888,Bancassurance_Key,Custom
13556,CUST-INS-005889,Bancassurance_Key,Custom
1093,CUST-INS-005890,Bancassurance_Key,Custom
8147,CUST-INS-005891,Bancassurance_Key,Custom
11878,CUST-INS-005892,Bancassurance_Key,Custom
4914,CUST-INS-005893,Bancassurance_Key,Custom
6124,CUST-INS-005894,Bancassurance_Key,Custom
12383,CUST-INS-005895,Bancassurance_Key,Custom
3772,CUST-INS-005896,Bancassurance_Key,Custom
6718,CUST-INS-005897,Bancassurance_Key,Custom
1110,CUST-INS-005898,Bancassurance_Key,Custom
4656,CUST-INS-005899,Bancassurance_Key,Custom
10257,CUST-INS-005900,Bancassurance_Key,Custom
1039,CUST-INS-005901,Bancassurance_Key,Custom
7047,CUST-INS-005902,Bancassurance_Key,Custom
21,CUST-INS-005903,Bancassurance_Key,Custom
8619,CUST-INS-005904,Bancassurance_Key,Custom
7018,CUST-INS-005905,Bancassurance_Key,Custom
5532,CUST-INS-005906,Bancassurance_Key,Custom
9323,CUST-INS-005907,Bancassurance_Key,Custom
935,CUST-INS-005908,Bancassurance_Key,Custom
8193,CUST-INS-005909,Bancassurance_Key,Custom
6933,CUST-INS-005910,Bancassurance_Key,Custom
14144,CUST-INS-005911,Bancassurance_Key,Custom
14578,CUST-INS-005912,Bancassurance_Key,Custom
1727,CUST-INS-005913,Bancassurance_Key,Custom
4491,CUST-INS-005914,Bancassurance_Key,Custom
10676,CUST-INS-005915,Bancassurance_Key,Custom
10036,CUST-INS-005916,Bancassurance_Key,Custom
1738,CUST-INS-005917,Bancassurance_Key,Custom
10633,CUST-INS-005918,Bancassurance_Key,Custom
12887,CUST-INS-005919,Bancassurance_Key,Custom
562,CUST-INS-005920,Bancassurance_Key,Custom
8352,CUST-INS-005921,Bancassurance_Key,Custom
14240,CUST-INS-005922,Bancassurance_Key,Custom
12747,CUST-INS-005923,Bancassurance_Key,Custom
1163,CUST-INS-005924,Bancassurance_Key,Custom
9776,CUST-INS-005925,Bancassurance_Key,Custom
10303,CUST-INS-005926,Bancassurance_Key,Custom
7334,CUST-INS-005927,Bancassurance_Key,Custom
7937,CUST-INS-005928,Bancassurance_Key,Custom
1528,CUST-INS-005929,Bancassurance_Key,Custom
8184,CUST-INS-005930,Bancassurance_Key,Custom
8250,CUST-INS-005931,Bancassurance_Key,Custom
2931,CUST-INS-005932,Bancassurance_Key,Custom
8142,CUST-INS-005933,Bancassurance_Key,Custom
59,CUST-INS-005934,Bancassurance_Key,Custom
8995,CUST-INS-005935,Bancassurance_Key,Custom
12038,CUST-INS-005936,Bancassurance_Key,Custom
13158,CUST-INS-005937,Bancassurance_Key,Custom
4484,CUST-INS-005938,Bancassurance_Key,Custom
2292,CUST-INS-005939,Bancassurance_Key,Custom
8048,CUST-INS-005940,Bancassurance_Key,Custom
15269,CUST-INS-005941,Bancassurance_Key,Custom
8456,CUST-INS-005942,Bancassurance_Key,Custom
9852,CUST-INS-005943,Bancassurance_Key,Custom
11729,CUST-INS-005944,Bancassurance_Key,Custom
11879,CUST-INS-005945,Bancassurance_Key,Custom
1650,CUST-INS-005946,Bancassurance_Key,Custom
15218,CUST-INS-005947,Bancassurance_Key,Custom
6504,CUST-INS-005948,Bancassurance_Key,Custom
2725,CUST-INS-005949,Bancassurance_Key,Custom
10898,CUST-INS-005950,Bancassurance_Key,Custom
939,CUST-INS-005951,Bancassurance_Key,Custom
4511,CUST-INS-005952,Bancassurance_Key,Custom
13228,CUST-INS-005953,Bancassurance_Key,Custom
14660,CUST-INS-005954,Bancassurance_Key,Custom
4695,CUST-INS-005955,Bancassurance_Key,Custom
9144,CUST-INS-005956,Bancassurance_Key,Custom
13710,CUST-INS-005957,Bancassurance_Key,Custom
999,CUST-INS-005958,Bancassurance_Key,Custom
13346,CUST-INS-005959,Bancassurance_Key,Custom
4529,CUST-INS-005960,Bancassurance_Key,Custom
3871,CUST-INS-005961,Bancassurance_Key,Custom
8795,CUST-INS-005962,Bancassurance_Key,Custom
5355,CUST-INS-005963,Bancassurance_Key,Custom
14675,CUST-INS-005964,Bancassurance_Key,Custom
2908,CUST-INS-005965,Bancassurance_Key,Custom
11074,CUST-INS-005966,Bancassurance_Key,Custom
12607,CUST-INS-005967,Bancassurance_Key,Custom
3539,CUST-INS-005968,Bancassurance_Key,Custom
14224,CUST-INS-005969,Bancassurance_Key,Custom
5994,CUST-INS-005970,Bancassurance_Key,Custom
14577,CUST-INS-005971,Bancassurance_Key,Custom
916,CUST-INS-005972,Bancassurance_Key,Custom
13951,CUST-INS-005973,Bancassurance_Key,Custom
4416,CUST-INS-005974,Bancassurance_Key,Custom
11777,CUST-INS-005975,Bancassurance_Key,Custom
12746,CUST-INS-005976,Bancassurance_Key,Custom
10412,CUST-INS-005977,Bancassurance_Key,Custom
1818,CUST-INS-005978,Bancassurance_Key,Custom
15059,CUST-INS-005979,Bancassurance_Key,Custom
14883,CUST-INS-005980,Bancassurance_Key,Custom
3950,CUST-INS-005981,Bancassurance_Key,Custom
338,CUST-INS-005982,Bancassurance_Key,Custom
6432,CUST-INS-005983,Bancassurance_Key,Custom
2073,CUST-INS-005984,Bancassurance_Key,Custom
13367,CUST-INS-005985,Bancassurance_Key,Custom
5823,CUST-INS-005986,Bancassurance_Key,Custom
13894,CUST-INS-005987,Bancassurance_Key,Custom
5144,CUST-INS-005988,Bancassurance_Key,Custom
8438,CUST-INS-005989,Bancassurance_Key,Custom
3514,CUST-INS-005990,Bancassurance_Key,Custom
2816,CUST-INS-005991,Bancassurance_Key,Custom
7992,CUST-INS-005992,Bancassurance_Key,Custom
6376,CUST-INS-005993,Bancassurance_Key,Custom
9827,CUST-INS-005994,Bancassurance_Key,Custom
13861,CUST-INS-005995,Bancassurance_Key,Custom
10804,CUST-INS-005996,Bancassurance_Key,Custom
11179,CUST-INS-005997,Bancassurance_Key,Custom
8666,CUST-INS-005998,Bancassurance_Key,Custom
767,CUST-INS-005999,Bancassurance_Key,Custom
3783,CUST-INS-006000,Bancassurance_Key,Custom
11059,CUST-INS-006001,Bancassurance_Key,Custom
1145,CUST-INS-006002,Bancassurance_Key,Custom
12981,CUST-INS-006003,Bancassurance_Key,Custom
2511,CUST-INS-006004,Bancassurance_Key,Custom
13241,CUST-INS-006005,Bancassurance_Key,Custom
2274,CUST-INS-006006,Bancassurance_Key,Custom
2861,CUST-INS-006007,Bancassurance_Key,Custom
1222,CUST-INS-006008,Bancassurance_Key,Custom
11127,CUST-INS-006009,Bancassurance_Key,Custom
4865,CUST-INS-006010,Bancassurance_Key,Custom
14951,CUST-INS-006011,Bancassurance_Key,Custom
7734,CUST-INS-006012,Bancassurance_Key,Custom
15403,CUST-INS-006013,Bancassurance_Key,Custom
7067,CUST-INS-006014,Bancassurance_Key,Custom
9293,CUST-INS-006015,Bancassurance_Key,Custom
4925,CUST-INS-006016,Bancassurance_Key,Custom
4533,CUST-INS-006017,Bancassurance_Key,Custom
6766,CUST-INS-006018,Bancassurance_Key,Custom
1673,CUST-INS-006019,Bancassurance_Key,Custom
11800,CUST-INS-006020,Bancassurance_Key,Custom
8862,CUST-INS-006021,Bancassurance_Key,Custom
9119,CUST-INS-006022,Bancassurance_Key,Custom
4056,CUST-INS-006023,Bancassurance_Key,Custom
11180,CUST-INS-006024,Bancassurance_Key,Custom
1809,CUST-INS-006025,Bancassurance_Key,Custom
2276,CUST-INS-006026,Bancassurance_Key,Custom
3762,CUST-INS-006027,Bancassurance_Key,Custom
7614,CUST-INS-006028,Bancassurance_Key,Custom
10866,CUST-INS-006029,Bancassurance_Key,Custom
10154,CUST-INS-006030,Bancassurance_Key,Custom
6867,CUST-INS-006031,Bancassurance_Key,Custom
2046,CUST-INS-006032,Bancassurance_Key,Custom
9563,CUST-INS-006033,Bancassurance_Key,Custom
7177,CUST-INS-006034,Bancassurance_Key,Custom
5114,CUST-INS-006035,Bancassurance_Key,Custom
1296,CUST-INS-006036,Bancassurance_Key,Custom
10420,CUST-INS-006037,Bancassurance_Key,Custom
4688,CUST-INS-006038,Bancassurance_Key,Custom
3953,CUST-INS-006039,Bancassurance_Key,Custom
6940,CUST-INS-006040,Bancassurance_Key,Custom
4318,CUST-INS-006041,Bancassurance_Key,Custom
10334,CUST-INS-006042,Bancassurance_Key,Custom
445,CUST-INS-006043,Bancassurance_Key,Custom
5520,CUST-INS-006044,Bancassurance_Key,Custom
859,CUST-INS-006045,Bancassurance_Key,Custom
8166,CUST-INS-006046,Bancassurance_Key,Custom
4440,CUST-INS-006047,Bancassurance_Key,Custom
5322,CUST-INS-006048,Bancassurance_Key,Custom
842,CUST-INS-006049,Bancassurance_Key,Custom
10111,CUST-INS-006050,Bancassurance_Key,Custom
7378,CUST-INS-006051,Bancassurance_Key,Custom
14291,CUST-INS-006052,Bancassurance_Key,Custom
11881,CUST-INS-006053,Bancassurance_Key,Custom
995,CUST-INS-006054,Bancassurance_Key,Custom
7634,CUST-INS-006055,Bancassurance_Key,Custom
11731,CUST-INS-006056,Bancassurance_Key,Custom
1555,CUST-INS-006057,Bancassurance_Key,Custom
14438,CUST-INS-006058,Bancassurance_Key,Custom
1974,CUST-INS-006059,Bancassurance_Key,Custom
1952,CUST-INS-006060,Bancassurance_Key,Custom
