Transaction_Id__c,Customer_Key__c,Identification_Name,Identification_Type
TXN-0003784,CUST-001216,Bancassurance_Key,Custom
TXN-0003785,CUST-000464,Bancassurance_Key,Custom
TXN-0003786,CUST-001064,Bancassurance_Key,Custom
TXN-0003787,CUST-001393,Bancassurance_Key,Custom
TXN-0003788,CUST-000912,Bancassurance_Key,Custom
TXN-0003789,CUST-000020,Bancassurance_Key,Custom
TXN-0003790,CUST-000017,Bancassurance_Key,Custom
TXN-0003791,CUST-001425,Bancassurance_Key,Custom
TXN-0003792,CUST-000704,Bancassurance_Key,Custom
TXN-0003793,CUST-000247,Bancassurance_Key,Custom
TXN-0003794,CUST-000865,Bancassurance_Key,Custom
TXN-0003795,CUST-001422,Bancassurance_Key,Custom
TXN-0003796,CUST-000271,Bancassurance_Key,Custom
TXN-0003797,CUST-000979,Bancassurance_Key,Custom
TXN-0003798,CUST-000146,Bancassurance_Key,Custom
TXN-0003799,CUST-000469,Bancassurance_Key,Custom
TXN-0003800,CUST-000785,Bancassurance_Key,Custom
TXN-0003801,CUST-000183,Bancassurance_Key,Custom
TXN-0003802,CUST-001497,Bancassurance_Key,Custom
TXN-0003803,CUST-000210,Bancassurance_Key,Custom
TXN-0003804,CUST-000212,Bancassurance_Key,Custom
TXN-0003805,CUST-000642,Bancassurance_Key,Custom
TXN-0003806,CUST-000753,Bancassurance_Key,Custom
TXN-0003807,CUST-000613,Bancassurance_Key,Custom
TXN-0003808,CUST-000281,Bancassurance_Key,Custom
TXN-0003809,CUST-000784,Bancassurance_Key,Custom
TXN-0003810,CUST-000273,Bancassurance_Key,Custom
TXN-0003811,CUST-001314,Bancassurance_Key,Custom
TXN-0003812,CUST-001387,Bancassurance_Key,Custom
TXN-0003813,CUST-000293,Bancassurance_Key,Custom
TXN-0003814,CUST-000141,Bancassurance_Key,Custom
TXN-0003815,CUST-001087,Bancassurance_Key,Custom
TXN-0003816,CUST-001154,Bancassurance_Key,Custom
TXN-0003817,CUST-000018,Bancassurance_Key,Custom
TXN-0003818,CUST-001250,Bancassurance_Key,Custom
TXN-0003819,CUST-001332,Bancassurance_Key,Custom
TXN-0003820,CUST-000337,Bancassurance_Key,Custom
TXN-0003821,CUST-000902,Bancassurance_Key,Custom
TXN-0003822,CUST-000720,Bancassurance_Key,Custom
TXN-0003823,CUST-001480,Bancassurance_Key,Custom
TXN-0003824,CUST-000437,Bancassurance_Key,Custom
TXN-0003825,CUST-001287,Bancassurance_Key,Custom
TXN-0003826,CUST-000311,Bancassurance_Key,Custom
TXN-0003827,CUST-000844,Bancassurance_Key,Custom
TXN-0003828,CUST-001262,Bancassurance_Key,Custom
TXN-0003829,CUST-001407,Bancassurance_Key,Custom
TXN-0003830,CUST-000907,Bancassurance_Key,Custom
TXN-0003831,CUST-000445,Bancassurance_Key,Custom
TXN-0003832,CUST-000178,Bancassurance_Key,Custom
TXN-0003833,CUST-000206,Bancassurance_Key,Custom
TXN-0003834,CUST-000287,Bancassurance_Key,Custom
TXN-0003835,CUST-000253,Bancassurance_Key,Custom
TXN-0003836,CUST-001208,Bancassurance_Key,Custom
TXN-0003837,CUST-001496,Bancassurance_Key,Custom
TXN-0003838,CUST-000787,Bancassurance_Key,Custom
TXN-0003839,CUST-000720,Bancassurance_Key,Custom
TXN-0003840,CUST-000880,Bancassurance_Key,Custom
TXN-0003841,CUST-000645,Bancassurance_Key,Custom
TXN-0003842,CUST-000287,Bancassurance_Key,Custom
TXN-0003843,CUST-000508,Bancassurance_Key,Custom
TXN-0003844,CUST-000568,Bancassurance_Key,Custom
TXN-0003845,CUST-001321,Bancassurance_Key,Custom
TXN-0003846,CUST-000173,Bancassurance_Key,Custom
TXN-0003847,CUST-000509,Bancassurance_Key,Custom
TXN-0003848,CUST-001134,Bancassurance_Key,Custom
TXN-0003849,CUST-001231,Bancassurance_Key,Custom
TXN-0003850,CUST-001229,Bancassurance_Key,Custom
TXN-0003851,CUST-001477,Bancassurance_Key,Custom
TXN-0003852,CUST-001245,Bancassurance_Key,Custom
TXN-0003853,CUST-000584,Bancassurance_Key,Custom
TXN-0003854,CUST-001415,Bancassurance_Key,Custom
TXN-0003855,CUST-000055,Bancassurance_Key,Custom
TXN-0003856,CUST-001349,Bancassurance_Key,Custom
TXN-0003857,CUST-000618,Bancassurance_Key,Custom
TXN-0003858,CUST-000421,Bancassurance_Key,Custom
TXN-0003859,CUST-001061,Bancassurance_Key,Custom
TXN-0003860,CUST-001243,Bancassurance_Key,Custom
TXN-0003861,CUST-001044,Bancassurance_Key,Custom
TXN-0003862,CUST-000387,Bancassurance_Key,Custom
TXN-0003863,CUST-000803,Bancassurance_Key,Custom
TXN-0003864,CUST-000606,Bancassurance_Key,Custom
TXN-0003865,CUST-001324,Bancassurance_Key,Custom
TXN-0003866,CUST-000112,Bancassurance_Key,Custom
TXN-0003867,CUST-000491,Bancassurance_Key,Custom
TXN-0003868,CUST-001014,Bancassurance_Key,Custom
TXN-0003869,CUST-000791,Bancassurance_Key,Custom
TXN-0003870,CUST-000231,Bancassurance_Key,Custom
TXN-0003871,CUST-000494,Bancassurance_Key,Custom
TXN-0003872,CUST-001024,Bancassurance_Key,Custom
TXN-0003873,CUST-001307,Bancassurance_Key,Custom
TXN-0003874,CUST-001217,Bancassurance_Key,Custom
TXN-0003875,CUST-000146,Bancassurance_Key,Custom
TXN-0003876,CUST-001082,Bancassurance_Key,Custom
TXN-0003877,CUST-000025,Bancassurance_Key,Custom
TXN-0003878,CUST-000740,Bancassurance_Key,Custom
TXN-0003879,CUST-000649,Bancassurance_Key,Custom
TXN-0003880,CUST-000271,Bancassurance_Key,Custom
TXN-0003881,CUST-000793,Bancassurance_Key,Custom
TXN-0003882,CUST-001165,Bancassurance_Key,Custom
TXN-0003883,CUST-000862,Bancassurance_Key,Custom
TXN-0003884,CUST-000749,Bancassurance_Key,Custom
TXN-0003885,CUST-001119,Bancassurance_Key,Custom
TXN-0003886,CUST-001399,Bancassurance_Key,Custom
TXN-0003887,CUST-000354,Bancassurance_Key,Custom
TXN-0003888,CUST-000965,Bancassurance_Key,Custom
TXN-0003889,CUST-000150,Bancassurance_Key,Custom
TXN-0003890,CUST-000035,Bancassurance_Key,Custom
TXN-0003891,CUST-001203,Bancassurance_Key,Custom
TXN-0003892,CUST-000139,Bancassurance_Key,Custom
TXN-0003893,CUST-000029,Bancassurance_Key,Custom
TXN-0003894,CUST-000537,Bancassurance_Key,Custom
TXN-0003895,CUST-000442,Bancassurance_Key,Custom
TXN-0003896,CUST-000082,Bancassurance_Key,Custom
TXN-0003897,CUST-000124,Bancassurance_Key,Custom
TXN-0003898,CUST-000816,Bancassurance_Key,Custom
TXN-0003899,CUST-001038,Bancassurance_Key,Custom
TXN-0003900,CUST-000587,Bancassurance_Key,Custom
TXN-0003901,CUST-001288,Bancassurance_Key,Custom
TXN-0003902,CUST-001460,Bancassurance_Key,Custom
TXN-0003903,CUST-001027,Bancassurance_Key,Custom
TXN-0003904,CUST-000851,Bancassurance_Key,Custom
TXN-0003905,CUST-000868,Bancassurance_Key,Custom
TXN-0003906,CUST-001438,Bancassurance_Key,Custom
TXN-0003907,CUST-000824,Bancassurance_Key,Custom
TXN-0003908,CUST-000169,Bancassurance_Key,Custom
TXN-0003909,CUST-001312,Bancassurance_Key,Custom
TXN-0003910,CUST-001099,Bancassurance_Key,Custom
TXN-0003911,CUST-001102,Bancassurance_Key,Custom
TXN-0003912,CUST-001262,Bancassurance_Key,Custom
TXN-0003913,CUST-000313,Bancassurance_Key,Custom
TXN-0003914,CUST-000569,Bancassurance_Key,Custom
TXN-0003915,CUST-000172,Bancassurance_Key,Custom
TXN-0003916,CUST-000635,Bancassurance_Key,Custom
TXN-0003917,CUST-000162,Bancassurance_Key,Custom
TXN-0003918,CUST-001048,Bancassurance_Key,Custom
TXN-0003919,CUST-000417,Bancassurance_Key,Custom
TXN-0003920,CUST-000319,Bancassurance_Key,Custom
TXN-0003921,CUST-001099,Bancassurance_Key,Custom
TXN-0003922,CUST-000670,Bancassurance_Key,Custom
TXN-0003923,CUST-000801,Bancassurance_Key,Custom
TXN-0003924,CUST-001202,Bancassurance_Key,Custom
TXN-0003925,CUST-001300,Bancassurance_Key,Custom
TXN-0003926,CUST-001331,Bancassurance_Key,Custom
TXN-0003927,CUST-001395,Bancassurance_Key,Custom
TXN-0003928,CUST-001318,Bancassurance_Key,Custom
TXN-0003929,CUST-000136,Bancassurance_Key,Custom
TXN-0003930,CUST-000636,Bancassurance_Key,Custom
TXN-0003931,CUST-001431,Bancassurance_Key,Custom
TXN-0003932,CUST-000896,Bancassurance_Key,Custom
TXN-0003933,CUST-001495,Bancassurance_Key,Custom
TXN-0003934,CUST-000489,Bancassurance_Key,Custom
TXN-0003935,CUST-000119,Bancassurance_Key,Custom
TXN-0003936,CUST-000501,Bancassurance_Key,Custom
TXN-0003937,CUST-000177,Bancassurance_Key,Custom
TXN-0003938,CUST-000890,Bancassurance_Key,Custom
TXN-0003939,CUST-000238,Bancassurance_Key,Custom
TXN-0003940,CUST-000929,Bancassurance_Key,Custom
TXN-0003941,CUST-001254,Bancassurance_Key,Custom
TXN-0003942,CUST-001247,Bancassurance_Key,Custom
TXN-0003943,CUST-000113,Bancassurance_Key,Custom
TXN-0003944,CUST-000634,Bancassurance_Key,Custom
TXN-0003945,CUST-001365,Bancassurance_Key,Custom
TXN-0003946,CUST-001348,Bancassurance_Key,Custom
TXN-0003947,CUST-000360,Bancassurance_Key,Custom
TXN-0003948,CUST-000245,Bancassurance_Key,Custom
TXN-0003949,CUST-000026,Bancassurance_Key,Custom
TXN-0003950,CUST-001450,Bancassurance_Key,Custom
TXN-0003951,CUST-000282,Bancassurance_Key,Custom
TXN-0003952,CUST-001437,Bancassurance_Key,Custom
TXN-0003953,CUST-000024,Bancassurance_Key,Custom
TXN-0003954,CUST-000336,Bancassurance_Key,Custom
TXN-0003955,CUST-001017,Bancassurance_Key,Custom
TXN-0003956,CUST-000711,Bancassurance_Key,Custom
TXN-0003957,CUST-001072,Bancassurance_Key,Custom
TXN-0003958,CUST-001060,Bancassurance_Key,Custom
TXN-0003959,CUST-001477,Bancassurance_Key,Custom
TXN-0003960,CUST-000531,Bancassurance_Key,Custom
TXN-0003961,CUST-000342,Bancassurance_Key,Custom
TXN-0003962,CUST-000762,Bancassurance_Key,Custom
TXN-0003963,CUST-000260,Bancassurance_Key,Custom
TXN-0003964,CUST-000551,Bancassurance_Key,Custom
TXN-0003965,CUST-000242,Bancassurance_Key,Custom
TXN-0003966,CUST-000061,Bancassurance_Key,Custom
TXN-0003967,CUST-000687,Bancassurance_Key,Custom
TXN-0003968,CUST-000880,Bancassurance_Key,Custom
TXN-0003969,CUST-000558,Bancassurance_Key,Custom
TXN-0003970,CUST-001073,Bancassurance_Key,Custom
TXN-0003971,CUST-000131,Bancassurance_Key,Custom
TXN-0003972,CUST-000539,Bancassurance_Key,Custom
TXN-0003973,CUST-001459,Bancassurance_Key,Custom
TXN-0003974,CUST-001181,Bancassurance_Key,Custom
TXN-0003975,CUST-001286,Bancassurance_Key,Custom
TXN-0003976,CUST-000158,Bancassurance_Key,Custom
TXN-0003977,CUST-001017,Bancassurance_Key,Custom
TXN-0003978,CUST-000933,Bancassurance_Key,Custom
TXN-0003979,CUST-001047,Bancassurance_Key,Custom
TXN-0003980,CUST-000738,Bancassurance_Key,Custom
TXN-0003981,CUST-000114,Bancassurance_Key,Custom
TXN-0003982,CUST-001024,Bancassurance_Key,Custom
TXN-0003983,CUST-001161,Bancassurance_Key,Custom
TXN-0003984,CUST-000342,Bancassurance_Key,Custom
TXN-0003985,CUST-000754,Bancassurance_Key,Custom
TXN-0003986,CUST-000323,Bancassurance_Key,Custom
TXN-0003987,CUST-000523,Bancassurance_Key,Custom
TXN-0003988,CUST-000211,Bancassurance_Key,Custom
TXN-0003989,CUST-001176,Bancassurance_Key,Custom
TXN-0003990,CUST-001381,Bancassurance_Key,Custom
TXN-0003991,CUST-001481,Bancassurance_Key,Custom
TXN-0003992,CUST-000237,Bancassurance_Key,Custom
TXN-0003993,CUST-000468,Bancassurance_Key,Custom
TXN-0003994,CUST-001043,Bancassurance_Key,Custom
TXN-0003995,CUST-000006,Bancassurance_Key,Custom
TXN-0003996,CUST-000091,Bancassurance_Key,Custom
TXN-0003997,CUST-000026,Bancassurance_Key,Custom
TXN-0003998,CUST-000501,Bancassurance_Key,Custom
TXN-0003999,CUST-000095,Bancassurance_Key,Custom
TXN-0004000,CUST-000967,Bancassurance_Key,Custom
TXN-0004001,CUST-000746,Bancassurance_Key,Custom
TXN-0004002,CUST-000785,Bancassurance_Key,Custom
TXN-0004003,CUST-000308,Bancassurance_Key,Custom
TXN-0004004,CUST-000367,Bancassurance_Key,Custom
TXN-0004005,CUST-000073,Bancassurance_Key,Custom
TXN-0004006,CUST-001133,Bancassurance_Key,Custom
TXN-0004007,CUST-001463,Bancassurance_Key,Custom
TXN-0004008,CUST-001343,Bancassurance_Key,Custom
TXN-0004009,CUST-000859,Bancassurance_Key,Custom
TXN-0004010,CUST-000460,Bancassurance_Key,Custom
TXN-0004011,CUST-000660,Bancassurance_Key,Custom
TXN-0004012,CUST-000509,Bancassurance_Key,Custom
TXN-0004013,CUST-000853,Bancassurance_Key,Custom
TXN-0004014,CUST-001476,Bancassurance_Key,Custom
TXN-0004015,CUST-000656,Bancassurance_Key,Custom
TXN-0004016,CUST-000556,Bancassurance_Key,Custom
TXN-0004017,CUST-000160,Bancassurance_Key,Custom
TXN-0004018,CUST-001171,Bancassurance_Key,Custom
TXN-0004019,CUST-000764,Bancassurance_Key,Custom
TXN-0004020,CUST-000245,Bancassurance_Key,Custom
TXN-0004021,CUST-001029,Bancassurance_Key,Custom
TXN-0004022,CUST-001379,Bancassurance_Key,Custom
TXN-0004023,CUST-000108,Bancassurance_Key,Custom
TXN-0004024,CUST-000368,Bancassurance_Key,Custom
TXN-0004025,CUST-000458,Bancassurance_Key,Custom
TXN-0004026,CUST-001057,Bancassurance_Key,Custom
TXN-0004027,CUST-000095,Bancassurance_Key,Custom
TXN-0004028,CUST-000822,Bancassurance_Key,Custom
TXN-0004029,CUST-000142,Bancassurance_Key,Custom
TXN-0004030,CUST-000953,Bancassurance_Key,Custom
TXN-0004031,CUST-000579,Bancassurance_Key,Custom
TXN-0004032,CUST-000637,Bancassurance_Key,Custom
TXN-0004033,CUST-000671,Bancassurance_Key,Custom
TXN-0004034,CUST-000177,Bancassurance_Key,Custom
TXN-0004035,CUST-001133,Bancassurance_Key,Custom
TXN-0004036,CUST-000936,Bancassurance_Key,Custom
TXN-0004037,CUST-000017,Bancassurance_Key,Custom
TXN-0004038,CUST-000756,Bancassurance_Key,Custom
TXN-0004039,CUST-000411,Bancassurance_Key,Custom
TXN-0004040,CUST-000598,Bancassurance_Key,Custom
TXN-0004041,CUST-001155,Bancassurance_Key,Custom
TXN-0004042,CUST-000623,Bancassurance_Key,Custom
TXN-0004043,CUST-001276,Bancassurance_Key,Custom
TXN-0004044,CUST-000497,Bancassurance_Key,Custom
TXN-0004045,CUST-000951,Bancassurance_Key,Custom
TXN-0004046,CUST-000755,Bancassurance_Key,Custom
TXN-0004047,CUST-001212,Bancassurance_Key,Custom
TXN-0004048,CUST-001011,Bancassurance_Key,Custom
TXN-0004049,CUST-000401,Bancassurance_Key,Custom
TXN-0004050,CUST-001120,Bancassurance_Key,Custom
TXN-0004051,CUST-000503,Bancassurance_Key,Custom
TXN-0004052,CUST-000309,Bancassurance_Key,Custom
TXN-0004053,CUST-000014,Bancassurance_Key,Custom
TXN-0004054,CUST-000840,Bancassurance_Key,Custom
TXN-0004055,CUST-000049,Bancassurance_Key,Custom
TXN-0004056,CUST-000478,Bancassurance_Key,Custom
TXN-0004057,CUST-001110,Bancassurance_Key,Custom
TXN-0004058,CUST-000710,Bancassurance_Key,Custom
TXN-0004059,CUST-001303,Bancassurance_Key,Custom
TXN-0004060,CUST-001421,Bancassurance_Key,Custom
TXN-0004061,CUST-000020,Bancassurance_Key,Custom
TXN-0004062,CUST-000687,Bancassurance_Key,Custom
TXN-0004063,CUST-000003,Bancassurance_Key,Custom
TXN-0004064,CUST-001347,Bancassurance_Key,Custom
TXN-0004065,CUST-000771,Bancassurance_Key,Custom
TXN-0004066,CUST-001490,Bancassurance_Key,Custom
TXN-0004067,CUST-000630,Bancassurance_Key,Custom
TXN-0004068,CUST-000213,Bancassurance_Key,Custom
TXN-0004069,CUST-000421,Bancassurance_Key,Custom
TXN-0004070,CUST-001086,Bancassurance_Key,Custom
TXN-0004071,CUST-000488,Bancassurance_Key,Custom
TXN-0004072,CUST-000860,Bancassurance_Key,Custom
TXN-0004073,CUST-001008,Bancassurance_Key,Custom
TXN-0004074,CUST-000123,Bancassurance_Key,Custom
TXN-0004075,CUST-000292,Bancassurance_Key,Custom
TXN-0004076,CUST-001458,Bancassurance_Key,Custom
TXN-0004077,CUST-000574,Bancassurance_Key,Custom
TXN-0004078,CUST-000191,Bancassurance_Key,Custom
TXN-0004079,CUST-000090,Bancassurance_Key,Custom
TXN-0004080,CUST-000475,Bancassurance_Key,Custom
TXN-0004081,CUST-001065,Bancassurance_Key,Custom
TXN-0004082,CUST-000846,Bancassurance_Key,Custom
TXN-0004083,CUST-001436,Bancassurance_Key,Custom
TXN-0004084,CUST-000763,Bancassurance_Key,Custom
TXN-0004085,CUST-000939,Bancassurance_Key,Custom
TXN-0004086,CUST-000174,Bancassurance_Key,Custom
TXN-0004087,CUST-001190,Bancassurance_Key,Custom
TXN-0004088,CUST-000196,Bancassurance_Key,Custom
TXN-0004089,CUST-001036,Bancassurance_Key,Custom
TXN-0004090,CUST-000274,Bancassurance_Key,Custom
TXN-0004091,CUST-001306,Bancassurance_Key,Custom
TXN-0004092,CUST-000808,Bancassurance_Key,Custom
TXN-0004093,CUST-000154,Bancassurance_Key,Custom
TXN-0004094,CUST-001213,Bancassurance_Key,Custom
TXN-0004095,CUST-001163,Bancassurance_Key,Custom
TXN-0004096,CUST-000128,Bancassurance_Key,Custom
TXN-0004097,CUST-000891,Bancassurance_Key,Custom
TXN-0004098,CUST-001357,Bancassurance_Key,Custom
TXN-0004099,CUST-000268,Bancassurance_Key,Custom
TXN-0004100,CUST-000485,Bancassurance_Key,Custom
TXN-0004101,CUST-000598,Bancassurance_Key,Custom
TXN-0004102,CUST-000535,Bancassurance_Key,Custom
TXN-0004103,CUST-000646,Bancassurance_Key,Custom
TXN-0004104,CUST-000805,Bancassurance_Key,Custom
TXN-0004105,CUST-001436,Bancassurance_Key,Custom
TXN-0004106,CUST-000669,Bancassurance_Key,Custom
TXN-0004107,CUST-000652,Bancassurance_Key,Custom
TXN-0004108,CUST-000928,Bancassurance_Key,Custom
TXN-0004109,CUST-000557,Bancassurance_Key,Custom
TXN-0004110,CUST-000479,Bancassurance_Key,Custom
TXN-0004111,CUST-000153,Bancassurance_Key,Custom
TXN-0004112,CUST-000416,Bancassurance_Key,Custom
TXN-0004113,CUST-000279,Bancassurance_Key,Custom
TXN-0004114,CUST-001198,Bancassurance_Key,Custom
TXN-0004115,CUST-000224,Bancassurance_Key,Custom
TXN-0004116,CUST-000319,Bancassurance_Key,Custom
TXN-0004117,CUST-000217,Bancassurance_Key,Custom
TXN-0004118,CUST-000337,Bancassurance_Key,Custom
TXN-0004119,CUST-000921,Bancassurance_Key,Custom
TXN-0004120,CUST-000955,Bancassurance_Key,Custom
TXN-0004121,CUST-000644,Bancassurance_Key,Custom
TXN-0004122,CUST-000833,Bancassurance_Key,Custom
TXN-0004123,CUST-000248,Bancassurance_Key,Custom
TXN-0004124,CUST-001098,Bancassurance_Key,Custom
TXN-0004125,CUST-000734,Bancassurance_Key,Custom
TXN-0004126,CUST-000426,Bancassurance_Key,Custom
TXN-0004127,CUST-000926,Bancassurance_Key,Custom
TXN-0004128,CUST-000632,Bancassurance_Key,Custom
TXN-0004129,CUST-000949,Bancassurance_Key,Custom
TXN-0004130,CUST-000543,Bancassurance_Key,Custom
TXN-0004131,CUST-000246,Bancassurance_Key,Custom
TXN-0004132,CUST-000186,Bancassurance_Key,Custom
TXN-0004133,CUST-000323,Bancassurance_Key,Custom
TXN-0004134,CUST-001406,Bancassurance_Key,Custom
TXN-0004135,CUST-000624,Bancassurance_Key,Custom
TXN-0004136,CUST-001444,Bancassurance_Key,Custom
TXN-0004137,CUST-001428,Bancassurance_Key,Custom
TXN-0004138,CUST-001236,Bancassurance_Key,Custom
TXN-0004139,CUST-000083,Bancassurance_Key,Custom
TXN-0004140,CUST-000441,Bancassurance_Key,Custom
TXN-0004141,CUST-000672,Bancassurance_Key,Custom
TXN-0004142,CUST-000304,Bancassurance_Key,Custom
TXN-0004143,CUST-000187,Bancassurance_Key,Custom
TXN-0004144,CUST-001457,Bancassurance_Key,Custom
TXN-0004145,CUST-000509,Bancassurance_Key,Custom
TXN-0004146,CUST-000729,Bancassurance_Key,Custom
TXN-0004147,CUST-000812,Bancassurance_Key,Custom
TXN-0004148,CUST-001052,Bancassurance_Key,Custom
TXN-0004149,CUST-000101,Bancassurance_Key,Custom
TXN-0004150,CUST-001387,Bancassurance_Key,Custom
TXN-0004151,CUST-000613,Bancassurance_Key,Custom
TXN-0004152,CUST-000533,Bancassurance_Key,Custom
TXN-0004153,CUST-000357,Bancassurance_Key,Custom
TXN-0004154,CUST-000064,Bancassurance_Key,Custom
TXN-0004155,CUST-000829,Bancassurance_Key,Custom
TXN-0004156,CUST-000927,Bancassurance_Key,Custom
TXN-0004157,CUST-001139,Bancassurance_Key,Custom
TXN-0004158,CUST-001127,Bancassurance_Key,Custom
TXN-0004159,CUST-000512,Bancassurance_Key,Custom
TXN-0004160,CUST-000194,Bancassurance_Key,Custom
TXN-0004161,CUST-000947,Bancassurance_Key,Custom
TXN-0004162,CUST-000209,Bancassurance_Key,Custom
TXN-0004163,CUST-000287,Bancassurance_Key,Custom
TXN-0004164,CUST-000249,Bancassurance_Key,Custom
TXN-0004165,CUST-000025,Bancassurance_Key,Custom
TXN-0004166,CUST-000127,Bancassurance_Key,Custom
TXN-0004167,CUST-000456,Bancassurance_Key,Custom
TXN-0004168,CUST-000268,Bancassurance_Key,Custom
TXN-0004169,CUST-000406,Bancassurance_Key,Custom
TXN-0004170,CUST-000821,Bancassurance_Key,Custom
TXN-0004171,CUST-000763,Bancassurance_Key,Custom
TXN-0004172,CUST-001406,Bancassurance_Key,Custom
TXN-0004173,CUST-001291,Bancassurance_Key,Custom
TXN-0004174,CUST-001321,Bancassurance_Key,Custom
TXN-0004175,CUST-000173,Bancassurance_Key,Custom
TXN-0004176,CUST-001193,Bancassurance_Key,Custom
TXN-0004177,CUST-001201,Bancassurance_Key,Custom
TXN-0004178,CUST-000531,Bancassurance_Key,Custom
TXN-0004179,CUST-000154,Bancassurance_Key,Custom
TXN-0004180,CUST-000045,Bancassurance_Key,Custom
TXN-0004181,CUST-000133,Bancassurance_Key,Custom
TXN-0004182,CUST-000405,Bancassurance_Key,Custom
TXN-0004183,CUST-001323,Bancassurance_Key,Custom
TXN-0004184,CUST-000909,Bancassurance_Key,Custom
TXN-0004185,CUST-000264,Bancassurance_Key,Custom
TXN-0004186,CUST-000189,Bancassurance_Key,Custom
TXN-0004187,CUST-000680,Bancassurance_Key,Custom
TXN-0004188,CUST-000251,Bancassurance_Key,Custom
TXN-0004189,CUST-000088,Bancassurance_Key,Custom
TXN-0004190,CUST-000945,Bancassurance_Key,Custom
TXN-0004191,CUST-000104,Bancassurance_Key,Custom
TXN-0004192,CUST-000345,Bancassurance_Key,Custom
TXN-0004193,CUST-001176,Bancassurance_Key,Custom
TXN-0004194,CUST-000888,Bancassurance_Key,Custom
TXN-0004195,CUST-001484,Bancassurance_Key,Custom
TXN-0004196,CUST-000809,Bancassurance_Key,Custom
TXN-0004197,CUST-001017,Bancassurance_Key,Custom
TXN-0004198,CUST-000061,Bancassurance_Key,Custom
TXN-0004199,CUST-000784,Bancassurance_Key,Custom
TXN-0004200,CUST-001400,Bancassurance_Key,Custom
TXN-0004201,CUST-000874,Bancassurance_Key,Custom
TXN-0004202,CUST-000354,Bancassurance_Key,Custom
TXN-0004203,CUST-000725,Bancassurance_Key,Custom
TXN-0004204,CUST-000440,Bancassurance_Key,Custom
TXN-0004205,CUST-000384,Bancassurance_Key,Custom
TXN-0004206,CUST-000564,Bancassurance_Key,Custom
TXN-0004207,CUST-000574,Bancassurance_Key,Custom
TXN-0004208,CUST-000914,Bancassurance_Key,Custom
TXN-0004209,CUST-000305,Bancassurance_Key,Custom
TXN-0004210,CUST-000071,Bancassurance_Key,Custom
TXN-0004211,CUST-001258,Bancassurance_Key,Custom
TXN-0004212,CUST-001269,Bancassurance_Key,Custom
TXN-0004213,CUST-001264,Bancassurance_Key,Custom
TXN-0004214,CUST-000504,Bancassurance_Key,Custom
TXN-0004215,CUST-001326,Bancassurance_Key,Custom
TXN-0004216,CUST-000605,Bancassurance_Key,Custom
TXN-0004217,CUST-001022,Bancassurance_Key,Custom
TXN-0004218,CUST-000844,Bancassurance_Key,Custom
TXN-0004219,CUST-001128,Bancassurance_Key,Custom
TXN-0004220,CUST-000982,Bancassurance_Key,Custom
TXN-0004221,CUST-000125,Bancassurance_Key,Custom
TXN-0004222,CUST-000180,Bancassurance_Key,Custom
TXN-0004223,CUST-000573,Bancassurance_Key,Custom
TXN-0004224,CUST-000785,Bancassurance_Key,Custom
TXN-0004225,CUST-000282,Bancassurance_Key,Custom
TXN-0004226,CUST-000859,Bancassurance_Key,Custom
TXN-0004227,CUST-000409,Bancassurance_Key,Custom
TXN-0004228,CUST-001317,Bancassurance_Key,Custom
TXN-0004229,CUST-001077,Bancassurance_Key,Custom
TXN-0004230,CUST-000511,Bancassurance_Key,Custom
TXN-0004231,CUST-001292,Bancassurance_Key,Custom
TXN-0004232,CUST-001114,Bancassurance_Key,Custom
TXN-0004233,CUST-000040,Bancassurance_Key,Custom
TXN-0004234,CUST-000784,Bancassurance_Key,Custom
TXN-0004235,CUST-001461,Bancassurance_Key,Custom
TXN-0004236,CUST-000736,Bancassurance_Key,Custom
TXN-0004237,CUST-000983,Bancassurance_Key,Custom
TXN-0004238,CUST-001116,Bancassurance_Key,Custom
TXN-0004239,CUST-000993,Bancassurance_Key,Custom
TXN-0004240,CUST-000705,Bancassurance_Key,Custom
TXN-0004241,CUST-001159,Bancassurance_Key,Custom
TXN-0004242,CUST-001029,Bancassurance_Key,Custom
TXN-0004243,CUST-000659,Bancassurance_Key,Custom
TXN-0004244,CUST-000796,Bancassurance_Key,Custom
TXN-0004245,CUST-000554,Bancassurance_Key,Custom
TXN-0004246,CUST-000369,Bancassurance_Key,Custom
TXN-0004247,CUST-000054,Bancassurance_Key,Custom
TXN-0004248,CUST-000654,Bancassurance_Key,Custom
TXN-0004249,CUST-001223,Bancassurance_Key,Custom
TXN-0004250,CUST-000449,Bancassurance_Key,Custom
TXN-0004251,CUST-000061,Bancassurance_Key,Custom
TXN-0004252,CUST-000576,Bancassurance_Key,Custom
TXN-0004253,CUST-000120,Bancassurance_Key,Custom
TXN-0004254,CUST-000967,Bancassurance_Key,Custom
TXN-0004255,CUST-001085,Bancassurance_Key,Custom
TXN-0004256,CUST-000733,Bancassurance_Key,Custom
TXN-0004257,CUST-001197,Bancassurance_Key,Custom
TXN-0004258,CUST-000477,Bancassurance_Key,Custom
TXN-0004259,CUST-000327,Bancassurance_Key,Custom
TXN-0004260,CUST-000206,Bancassurance_Key,Custom
TXN-0004261,CUST-000508,Bancassurance_Key,Custom
TXN-0004262,CUST-001346,Bancassurance_Key,Custom
TXN-0004263,CUST-000494,Bancassurance_Key,Custom
TXN-0004264,CUST-000546,Bancassurance_Key,Custom
